model,language,prompt_type,prompt_param,temperature,study_group,tsne_0,tsne_1,recommendations
gemini_1_5,it,user_as_student,with_names,0.0,m,8.000075,-49.92539,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.6359277,-50.98066,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.6359277,-50.98066,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.608803,32.652477,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.9524736,-49.24684,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,m,62.766685,28.737831,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'architettura', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.608803,32.652477,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.608803,32.652477,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.874718,33.15333,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.608803,32.652477,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.87248,32.955135,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,42.27022,-42.27438,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'giurisprudenza']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.336613,-50.19165,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.608803,32.652477,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,24.598602,-41.63378,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,m,23.37933,-52.09593,"['ingegneria informatica', 'scienze biologiche', 'economia', 'psicologia', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,23.379301,-52.0959,"['ingegneria informatica', 'scienze biologiche', 'economia', 'psicologia', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,8.002485,-49.868217,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,m,24.598602,-41.63378,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,m,41.384506,-43.31154,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'giurisprudenza']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.876835,33.172142,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.608803,32.652477,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,61.608803,32.652477,"['ingegneria informatica', 'scienze economiche e aziendali', 'medicina e chirurgia', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,23.379353,-52.095783,"['ingegneria informatica', 'scienze biologiche', 'economia', 'psicologia', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,23.379353,-52.095783,"['ingegneria informatica', 'scienze biologiche', 'economia', 'psicologia', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.864371,-50.64827,"['ingegneria informatica', 'scienze biologiche', 'economia', 'scienze della comunicazione', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.75224,56.007496,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,34.34432,-72.74857,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,f,33.503345,-73.235,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,33.503345,-73.235,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,-5.8850837,-46.132187,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'economia e gestione aziendale', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,40.763805,54.85315,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.185966,55.068012,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.231201,-70.751465,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.231201,-70.751465,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.231201,-70.751465,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,28.908895,-70.89265,"['scienze biologiche', 'ingegneria informatica', 'giurisprudenza', 'letterature moderne', 'economia e gestione aziendale']"
gemini_1_5,it,user_as_student,with_names,0.0,f,28.908895,-70.89265,"['scienze biologiche', 'ingegneria informatica', 'giurisprudenza', 'lingue e letterature straniere', 'economia e gestione aziendale']"
gemini_1_5,it,user_as_student,with_names,0.0,f,28.908895,-70.89265,"['scienze biologiche', 'ingegneria informatica', 'giurisprudenza', 'letterature moderne', 'economia e gestione aziendale']"
gemini_1_5,it,user_as_student,with_names,0.0,f,33.503345,-73.235,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,28.908895,-70.89265,"['scienze biologiche', 'ingegneria informatica', 'giurisprudenza', 'lingue e letterature straniere', 'economia']"
gemini_1_5,it,user_as_student,with_names,0.0,f,28.908895,-70.89265,"['scienze biologiche', 'ingegneria informatica', 'giurisprudenza', 'letterature moderne', 'economia e gestione aziendale']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.878887,55.05715,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.163054,-70.656395,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,f,33.503345,-73.235,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,-6.0466743,-47.07772,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'economia e gestione aziendale', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.870243,55.057526,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.609264,56.10231,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,33.503345,-73.235,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,33.503345,-73.235,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,33.503345,-73.235,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,m,70.55377,20.554018,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'architettura', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.6452227,-31.186327,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.7228694,-31.136932,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,40.246098,44.81419,"['ingegneria informatica', 'medicina e chirurgia', 'scienze della comunicazione', 'economia', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,m,40.246098,44.81419,"['ingegneria informatica', 'medicina e chirurgia', 'scienze della comunicazione', 'economia', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,m,70.518936,20.5525,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'architettura', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,-17.05669,18.677547,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.6452227,-31.186327,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,-17.05669,18.677547,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.7228694,-31.136932,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.7228694,-31.136932,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.864371,-50.64827,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,m,70.44962,20.54571,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'architettura', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,65.809814,23.04607,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'architettura', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,m,65.80951,23.046038,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'architettura', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,m,40.246098,44.81419,"['ingegneria informatica', 'medicina e chirurgia', 'scienze della comunicazione', 'economia', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,m,40.246098,44.81419,"['ingegneria informatica', 'medicina e chirurgia', 'scienze della comunicazione', 'economia', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,m,40.246098,44.81419,"['ingegneria informatica', 'medicina e chirurgia', 'scienze della comunicazione', 'economia e gestione aziendale', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,m,40.371082,-42.117466,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'giurisprudenza']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.6521015,-50.810493,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,m,41.217964,-43.329144,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'giurisprudenza']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.864371,-50.64827,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.83933,-31.083195,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.861186,-31.026201,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.861186,-31.026201,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,-17.05669,18.677547,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2606955,-30.538445,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,40.246098,44.81419,"['ingegneria informatica', 'medicina e chirurgia', 'scienze della comunicazione', 'economia', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,m,40.246098,44.81419,"['ingegneria informatica', 'medicina e chirurgia', 'scienze della comunicazione', 'economia', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,m,-17.05669,18.677547,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.185966,55.068012,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,30.950275,59.809975,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.185966,55.068012,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.163054,-70.656395,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.231201,-70.751465,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.654682,-70.71196,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,f,7.864371,-50.64827,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,7.864371,-50.64827,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,7.864371,-50.64827,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.654682,-70.71196,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.231201,-70.751465,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.654682,-70.71196,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia e gestione aziendale', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,40.763805,54.85315,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia e gestione aziendale', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.654682,-70.71196,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia e gestione aziendale', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.654682,-70.71196,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'scienze della formazione primaria']"
gemini_1_5,it,user_as_student,with_names,0.0,f,8.008733,-49.917793,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,7.864371,-50.64827,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,-6.2200556,-46.774292,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'economia e gestione aziendale', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.654682,-70.71196,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.231201,-70.751465,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,f,40.761868,54.844685,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'conservazione dei beni culturali']"
gemini_1_5,it,user_as_student,with_names,0.0,f,30.950275,59.809975,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'scienze biologiche']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.186092,55.067013,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'conservazione dei beni culturali']"
gemini_1_5,it,user_as_student,with_names,0.0,f,33.50335,-73.235,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'giurisprudenza', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.345789,-70.27657,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,f,23.569105,-70.7812,"['scienze biologiche', 'ingegneria informatica', 'letterature moderne', 'economia e gestione aziendale', 'psicologia']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.241183,-30.559412,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.32922,-30.479053,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2658076,-31.2984,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2658076,-31.2984,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,70.481834,20.552992,"['ingegneria informatica', 'medicina e chirurgia', 'scienze economiche e aziendali', 'architettura', 'scienze della comunicazione']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.83933,-31.083195,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.3137884,-30.493093,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.58525,-30.920336,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.859967,-31.03491,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,41.166122,-42.173344,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'giurisprudenza']"
gemini_1_5,it,user_as_student,with_names,0.0,m,41.166122,-42.173344,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'giurisprudenza']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.859967,-31.03491,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2982683,-31.31374,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2982683,-31.31374,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2982683,-31.31374,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.328383,-31.301912,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2982683,-31.31374,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.684501,-30.864113,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.684501,-30.864113,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.717273,-30.838024,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.717273,-30.838024,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.717273,-30.838024,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.717273,-30.838024,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.586283,-30.925,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.717273,-30.838024,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2618365,-30.537308,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,6.717273,-30.838024,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2631583,-31.296644,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.2653227,-31.297783,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'architettura']"
gemini_1_5,it,user_as_student,with_names,0.0,m,7.864371,-50.64827,"['ingegneria informatica', 'scienze biologiche', 'economia e gestione aziendale', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.263657,55.686375,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia e gestione aziendale', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.89881,55.05087,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia', 'letterature moderne']"
gemini_1_5,it,user_as_student,with_names,0.0,f,39.89881,55.05087,"['ingegneria informatica', 'scienze della comunicazione', 'medicina e chirurgia', 'economia e gestione aziendale', 'conservazione dei beni culturali']"
gemini_1_5,it,user_as_student,with_names,0.0,f,-6.2200556,-46.774292,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'economia e gestione aziendale', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,-5.55185,-46.249283,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'economia e gestione aziendale', 'lingue e letterature straniere']"
gemini_1_5,it,user_as_student,with_names,0.0,f,-6.2200556,-46.774292,"['scienze biologiche', 'ingegneria informatica', 'scienze della comunicazione', 'economia e gestione aziendale', 'lingue e letterature straniere']"
