model,language,prompt_type,prompt_param,temperature,study_group,tsne_0,tsne_1,recommendations
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.63483,60.841686,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.63483,60.841686,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,46.036396,69.7726,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,46.036396,69.7726,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,46.036396,69.7726,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,23.201971,61.043964,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'scienze ambientali']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,57.894615,-12.535257,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,39.66562,60.961674,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,-3.3563132,-56.37772,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,75.379036,33.797577,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,64.388695,13.593799,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,75.379036,33.797577,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,27.085354,19.05496,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,27.085354,19.05496,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,27.085354,19.05496,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,69.33946,17.920616,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,69.33946,17.920616,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,27.085354,19.05496,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,m,64.388695,13.593799,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'lingue e mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'lingue e mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'lingue e culture moderne']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,16.285322,-64.61262,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'psicologia', 'medicina e chirurgia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'lingue e culture moderne']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'lingue e letterature straniere']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.3,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,27.085354,19.05496,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,75.379036,33.797577,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,27.085354,19.05496,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,18.819489,43.75451,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,model,57.982407,7.955064,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze statistiche', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,18.819489,43.75451,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,10.703046,59.533974,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,18.819489,43.75451,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,-3.3563132,-56.37772,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,75.379036,33.797577,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,75.379036,33.797577,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'informatica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,71.81353,16.043196,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,10.703046,59.533974,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,64.3854,13.588074,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,64.3854,13.588074,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,69.33946,17.920616,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-35.527218,-19.779,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-35.94926,-20.15996,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'lingue e culture moderne']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-34.484097,-21.160686,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-35.160305,-19.768618,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'lingue e culture moderne']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-28.653938,-28.309284,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'scienze politiche e relazioni internazionali']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-35.527218,-19.779,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'lingue e culture moderne']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.772205,16.9291,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'medicina e chirurgia', 'lingue e letterature straniere']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,78.00887,-39.950253,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'medicina e chirurgia', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-3.3563132,-56.37772,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-35.527218,-19.779,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-28.653938,-28.309284,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'scienze politiche e relazioni internazionali']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-35.94926,-20.15996,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,10.703046,59.533974,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-3.3563132,-56.37772,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'psicologia', 'mediazione linguistica e culturale']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,61.100784,-17.965773,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,-34.484097,-21.160686,"['economia e management', 'ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'lingue e culture moderne']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,18.819489,43.75451,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,18.819489,43.75451,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,46.036396,69.7726,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,18.819489,43.75451,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,18.819489,43.75451,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze della comunicazione']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,12.504759,52.547047,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,64.388695,13.593799,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,75.379036,33.797577,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,61.91329,19.013243,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'data science', 'scienze ambientali']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,75.379036,33.797577,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,m,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,46.036396,69.7726,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,39.901543,66.53109,"['ingegneria informatica', 'economia e management', 'mediazione linguistica', 'scienze infermieristiche', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,25.668867,19.911396,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,24.848541,18.112877,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,40.390507,66.28308,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'data science']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,57.06949,68.60382,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'psicologia', 'scienze ambientali']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,x,38.879566,59.4822,"['ingegneria informatica', 'economia e management', 'scienze infermieristiche', 'mediazione linguistica', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,12.644434,-46.05229,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'mediazione linguistica', 'biotecnologie']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,4.139589,-2.2659557,"['ingegneria informatica', 'economia e management', 'medicina e chirurgia', 'scienze della comunicazione', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,31.135752,2.9826448,"['ingegneria informatica', 'economia e management', 'scienze della comunicazione', 'medicina e chirurgia', 'psicologia']"
claude_3_5_sonnet,it,user_as_student,no_name,0.6,f,57.12525,-10.46492,"['ingegneria informatica', 'economia e management', 'scienze biologiche', 'psicologia', 'mediazione linguistica e culturale']"
